review_id,review_text,rating,sentiment_score
317,Happen card least involve reveal building either data week ever actually. Food was cold Food was cold Food was cold,2.6,-3
318,Quality television sell will American foot against leader whom my something member push. Food was cold Food was cold Food was cold,4.4,-3
319,Market within sister evidence him down. The delivery was fast! The delivery was fast! The delivery was fast!,4.3,3
320,Company security thank person enter drop parent western spend operation. Food was cold Food was cold Food was cold,4.6,-3
321,Middle standard short couple effort network section clear he exist dog either. The delivery was fast! The delivery was fast! The delivery was fast!,3.2,3
322,Dinner news foreign including fund environment. Great service Great service Great service,2.9,0
323,Tree dream compare shake southern charge strategy nor perhaps design go. Great service Great service Great service,3.1,-1
324,Strategy low even cultural much decade morning evening leader. Food was cold Food was cold Food was cold,4.4,-3
325,Special seat simple technology decide baby account remain whether among decision six. Driver was polite Driver was polite Driver was polite,3.7,3
326,Physical around body trouble tonight rule. Highly recommend Highly recommend Highly recommend,2.3,2
327,Usually child natural week white garden minute down night benefit car. Food was cold Food was cold Food was cold,4.4,-2
328,Kitchen cut within cultural consumer support police career on until position position. Driver was polite Driver was polite Driver was polite,2.6,4
329,Hand let evening goal yourself evening that study trial management billion camera general. The delivery was fast! The delivery was fast! The delivery was fast!,3.5,3
330,Bed term successful news those down. Great service Great service Great service,3.5,1
331,Your despite loss yard teacher seven wind whatever decade statement pick some bank. Great service Great service Great service,1.8,-1
332,Smile authority heart work spring ago federal not occur option factor. Great service Great service Great service,1.6,1
333,Film important truth believe several part under. Highly recommend Highly recommend Highly recommend,3.9,3
334,For away coach fine bring health treat decision capital floor. Awful delay Awful delay Awful delay,4.9,-5
335,Trial economic look general chance friend somebody from particularly far never. Food was cold Food was cold Food was cold,4,-3
336,Bit reason room hour more international carry. Food was cold Food was cold Food was cold,3.1,-3
337,Cover difficult someone protect change total bring. Highly recommend Highly recommend Highly recommend,4.9,3
338,Tell without she above report wife officer. Highly recommend Highly recommend Highly recommend,1.3,3
339,She always whom realize run act concern you of beautiful. Highly recommend Highly recommend Highly recommend,4.1,3
340,Thought run pick dark subject good now friend. Driver was polite Driver was polite Driver was polite,2.7,2
341,I plant building recognize man improve thank next theory. Driver was polite Driver was polite Driver was polite,1.6,4
342,Much green window six international enter bring tonight third commercial. Driver was polite Driver was polite Driver was polite,3.6,3
343,Stuff think would campaign home democratic plant four beautiful itself. Highly recommend Highly recommend Highly recommend,3.4,4
344,Fish theory off major never live nice often matter. Awful delay Awful delay Awful delay,4.6,-5
345,Sea than picture try deep many billion pick behavior now. The delivery was fast! The delivery was fast! The delivery was fast!,2.6,3
346,Onto rate price politics condition movement onto help. Awful delay Awful delay Awful delay,4.9,-6
347,Friend eight involve size worry this choose woman. The delivery was fast! The delivery was fast! The delivery was fast!,3,2
348,Nature analysis policy know audience world poor how pretty music power. Awful delay Awful delay Awful delay,4.1,-6
349,Now approach great contain show red same free collection. Great service Great service Great service,3.8,1
350,Go take across drive technology hundred most debate member. Food was cold Food was cold Food was cold,3.3,-3
351,Certain attorney amount forget green watch a finally and. Great service Great service Great service,3.8,0
352,Choice president wife painting parent clearly home employee. Driver was polite Driver was polite Driver was polite,3,3
353,Region design that international wind leave. Awful delay Awful delay Awful delay,1.5,-6
354,That you loss painting start little. Food was cold Food was cold Food was cold,2.4,-4
355,After live seat role usually write car position. Highly recommend Highly recommend Highly recommend,2.4,3
356,Their town pattern myself grow give. Food was cold Food was cold Food was cold,4.9,-3
357,Floor certain test cover use pass week notice traditional. Awful delay Awful delay Awful delay,3.2,-6
358,Exactly voice candidate scene involve reveal us manager one personal news step. Food was cold Food was cold Food was cold,4.8,-3
359,Here month rate program age five adult television discussion light blood land. Great service Great service Great service,3.6,0
360,Free before air character nor office amount whole teach step environmental. Driver was polite Driver was polite Driver was polite,2,4
361,Determine trial star understand allow guy onto set person course research senior. Food was cold Food was cold Food was cold,1.8,-3
362,Large center environment indicate key skin. Awful delay Awful delay Awful delay,2.8,-6
363,Fill ahead whom fire teacher public indicate rule red hit writer although. The delivery was fast! The delivery was fast! The delivery was fast!,4.2,3
364,Interest paper analysis data right have movement. Food was cold Food was cold Food was cold,2,-3
